model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,T593,yearly,from_scratch,29.17976098476027,23.296763266003676,2531.880887353408,6410420.827745478,2004.153076171875,3.752314891938189
nbeats,T612,yearly,pretrain_finetune,20.648036183787955,17.85240603764511,1262.8018753089743,1594668.576283862,1002.492146809896,4.343971748333685
nbeats,T612,yearly,from_scratch,29.688991950024253,25.207973753159667,1543.5096106614135,2382421.9182041488,1363.557373046875,5.908529782100085
timesnet,T54,yearly,pretrain_finetune,19.491883692010425,17.539616167386374,1589.1352283995122,2525350.77414037,1462.1923990885418,2.235255521040345
timesnet,T54,yearly,from_scratch,14.400889232851288,13.276645929422646,1231.558526322729,1516736.4037582118,1112.1408854166668,1.7001312931539665
timesnet,T55,yearly,pretrain_finetune,25.022928895870205,21.01363938147145,798.7385062340898,637983.2013410651,637.4917252604167,1.326725754964447
timesnet,T55,yearly,from_scratch,37.54797913753801,30.821986080263677,1106.3881278601373,1224094.6894698592,906.6585253906252,1.8869064003967224
timesnet,T59,yearly,pretrain_finetune,26.249591730351213,22.886168058606334,1623.813956524349,2636771.76540326,1498.4740722656252,5.6512398796229615
timesnet,T59,yearly,from_scratch,27.416006801673134,23.535058152489743,1753.564796861716,3074989.496792672,1556.9711425781252,5.87185162240159
timesnet,T82,yearly,pretrain_finetune,20.01696651005369,23.28592345421615,548.6107477911619,300973.7525919779,476.18014322916673,1.633766656632137
timesnet,T82,yearly,from_scratch,62.89772959289962,97.12431646898855,2111.528613089016,4458553.083893623,2044.0744791666664,7.013187708938153
timesnet,T117,yearly,pretrain_finetune,68.06463209029057,49.29019801611461,4731.155540607609,22383832.74942207,4343.855989583334,5.857471746303003
timesnet,T117,yearly,from_scratch,19.609227339131294,28.48076839301155,3056.8455028998683,9344304.428599147,1806.278743489584,2.435676212864688
timesnet,T126,yearly,pretrain_finetune,70.7748540638591,49.88085200232232,4257.7716011936745,18128619.007931348,3529.5998779296874,11.220697530894268
timesnet,T126,yearly,from_scratch,20.915582388918622,18.394144802297152,1933.8026265342385,3739592.59839072,1383.802620442708,4.399147547442154
timesnet,T237,yearly,pretrain_finetune,23.753535453595116,28.33977400656505,863.8274262088936,746197.8222706815,757.1315511067709,1.3824450943027302
timesnet,T237,yearly,from_scratch,25.872252000254075,31.301533032451395,949.91082194522,902330.5696486434,840.2740071614584,1.5342547505415496
timesnet,T259,yearly,pretrain_finetune,5.183936010464555,5.037906325544644,293.1440194818255,85933.41615796089,276.22412109375,2.999379665761792
timesnet,T259,yearly,from_scratch,2.805957741883653,2.768058151817677,160.2110352801338,25667.57582553228,151.04833984375,1.6401584238208349
timesnet,T269,yearly,pretrain_finetune,17.072710615748456,15.593627278811436,984.7908172647471,969812.9537689686,927.4871419270834,6.8072450783639145
timesnet,T269,yearly,from_scratch,10.572767037745026,9.80300373529671,724.1014149605472,524322.8591478666,590.0221354166666,4.330437691131499
timesnet,T272,yearly,pretrain_finetune,6.174443158749555,5.978610476669713,315.0114413557656,99232.20818503696,305.4713541666667,2.007203969883641
timesnet,T272,yearly,from_scratch,10.87105324206514,11.642813410917793,656.3806629805961,430835.5747348468,591.5818684895834,3.887190922313484
timesnet,T286,yearly,pretrain_finetune,6.005579716128998,5.826112054931293,331.1501204174255,109660.40225247544,325.4234212239583,1.953761628361476
timesnet,T286,yearly,from_scratch,1.6422637135876366,1.6187423109764072,124.36257936321311,15466.05114587148,92.53889973958331,0.5555806363352095
timesnet,T287,yearly,pretrain_finetune,5.289183222195973,5.125715630214816,305.6215819521338,93404.55135492484,276.7523600260417,2.5595593990847787
timesnet,T287,yearly,from_scratch,2.295499333853798,2.2563434730719254,151.193747274415,22859.549214879677,122.55037434895831,1.1334138668111753
timesnet,T319,yearly,pretrain_finetune,47.271141605969,37.767107496674974,2507.4155930180086,6287132.956109852,2392.619913736979,7.379646962851405
timesnet,T319,yearly,from_scratch,11.716348432356536,10.848876312933047,839.9757867210845,705559.3222777048,705.5608723958334,2.1761877510040164
timesnet,T325,yearly,pretrain_finetune,43.28012539782818,34.68853702505969,3189.661294139128,10173939.1713293,2909.9785970052085,10.556548589067756
timesnet,T325,yearly,from_scratch,38.59456211744887,31.55592718250278,2921.0946856741416,8532794.162673712,2653.480794270833,9.62604981483581
timesnet,T330,yearly,pretrain_finetune,35.95670845614913,30.08374656251396,2151.333695428272,4628236.669085066,2048.7954915364585,9.340569273282044
timesnet,T330,yearly,from_scratch,12.95110365352289,12.029618190473006,872.8786841084694,761917.1971709331,802.5108235677084,3.6586901772569695
timesnet,T352,yearly,pretrain_finetune,59.45731532702608,48.163589600283615,4095.7934487222806,16775523.974596351,3433.009318033854,3.248494812673973
timesnet,T352,yearly,from_scratch,43.169539792718986,84.8613896565365,3788.227186584457,14350665.21717759,2883.313883463541,2.728343947259218
timesnet,T405,yearly,pretrain_finetune,3.901540553952444,3.819820490716084,433.7447519476869,188134.5098421604,414.03626302083313,2.2988285497318706
timesnet,T405,yearly,from_scratch,2.761969332183993,2.718537861794508,316.588139987771,100228.0503809165,294.3671549479165,1.6343969848446973
timesnet,T413,yearly,pretrain_finetune,11.4277381831077,10.602021639712286,1081.6993644530994,1170073.5150582392,930.0458170572916,3.3127188497143067
timesnet,T413,yearly,from_scratch,3.958139784390214,3.866799995206601,371.8969092963708,138307.31114419302,339.943359375,1.2108401046304542
timesnet,T435,yearly,pretrain_finetune,10.13731095367396,9.528878199604492,387.58834578406726,150224.7257876297,340.4357503255208,3.8970568311997473
timesnet,T435,yearly,from_scratch,11.895007857173097,11.189815401964914,410.9728326676034,168898.66919083396,395.0701904296875,4.522471517592498
timesnet,T453,yearly,pretrain_finetune,4.703912574055475,4.5786056679306055,437.3439593982547,191269.73882214227,406.6329752604167,2.124598489884618
timesnet,T453,yearly,from_scratch,6.62073417458585,6.919450814215411,702.8502081557266,493998.41510454816,609.6578776041666,3.185374243873235
timesnet,T463,yearly,pretrain_finetune,6.500981772323764,6.236096698485145,545.3915894062364,297451.9857950608,476.291748046875,2.295381918298193
timesnet,T463,yearly,from_scratch,4.992316143995622,5.03831498359504,411.18291069919087,169071.38605105877,380.2318522135417,1.8324426612700804
timesnet,T478,yearly,pretrain_finetune,4.397809525149659,4.520916117873944,334.03171482976376,111577.18651211262,301.0619303385417,9.591353532909292
timesnet,T478,yearly,from_scratch,2.4021157268276747,2.438282776574413,179.82572062057756,32337.28979671001,162.39656575520834,5.17369590016593
timesnet,T479,yearly,pretrain_finetune,7.241941787638138,6.937138412096723,451.96992607986175,204276.8140806357,408.8141276041667,4.2461940547461055
timesnet,T479,yearly,from_scratch,4.137144176727638,4.037674586311703,256.62513375398805,65856.45927425225,235.09366861979169,2.4418269100728507
timesnet,T497,yearly,pretrain_finetune,31.229811360778164,26.44861644528729,2604.7624220982752,6784787.275575273,2390.731962890625,7.715357023097972
timesnet,T497,yearly,from_scratch,4.957304162445984,4.777379552102923,575.0739468151,330710.0443054965,442.5122526041664,1.4280731043594013
timesnet,T501,yearly,pretrain_finetune,2.69074211932041,2.7531703201365945,234.6870576518639,55078.015029289294,173.08172200520843,0.7800273083690354
timesnet,T501,yearly,from_scratch,2.867637518848532,2.937116326504145,249.24918367199967,62125.15556115822,184.74440104166675,0.8325874980400556
timesnet,T530,yearly,pretrain_finetune,1.5726795765396155,1.550143014875643,93.8179939941373,8801.815997083982,68.77286783854167,2.3757899798768944
timesnet,T530,yearly,from_scratch,1.1673221118836894,1.1531872727100212,74.78249460303954,5592.4214990536375,51.225992838541664,1.7696252071496212
timesnet,T533,yearly,pretrain_finetune,37.07624311505055,47.251355889432126,1174.4974373022517,1379444.2302295566,1102.7045084635415,6.981597310004837
timesnet,T533,yearly,from_scratch,30.035616435603345,36.97094405517099,948.6922113122292,900016.9118044873,856.4578857421875,5.4225261847904935
timesnet,T534,yearly,pretrain_finetune,43.35394226544736,34.67177248587688,3807.6618553665953,14498288.804813782,3326.4547526041665,10.811878935874864
timesnet,T534,yearly,from_scratch,21.685620278025077,18.834469193605187,2404.190612842587,5780132.502880414,1899.5397135416667,6.174018570557963
timesnet,T593,yearly,pretrain_finetune,85.256634075083,57.566548088092574,5492.443179030094,30166932.074874204,5156.591878255208,9.654530248449529
timesnet,T593,yearly,from_scratch,7.328164896435473,6.984647181450312,721.9055105017616,521147.566092809,621.8216145833334,1.1642177098502189
timesnet,T612,yearly,pretrain_finetune,23.88953052558869,20.448847295853927,1383.694226853596,1914609.713427971,1135.1217041015625,4.918678544494012
timesnet,T612,yearly,from_scratch,20.800298883390468,18.040564850141504,1253.8922822449538,1572245.8554734588,1008.5574544270834,4.370253774599783
autoformer,T54,yearly,pretrain_finetune,37.2963265912902,31.150446819591888,2680.207584695555,7183512.69705958,2565.200048828125,3.921424824318773
autoformer,T54,yearly,from_scratch,49.05564582426458,39.03918024095216,3280.227061295369,10759889.57365445,3183.47958984375,4.866589604591838
