model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
dlinear,T574,monthly,pretrain_finetune,20.83307795078889,18.473696027259532,911.3362310196655,830533.7259691291,800.2175835503472,2.182201764408215
dlinear,T574,monthly,from_scratch,26.775976297886015,23.35265195021212,1065.5326416389637,1135359.8103981083,995.348117404514,2.714324781972086
dlinear,T608,monthly,pretrain_finetune,19.539654407948248,20.448760222006555,1302.537751292735,1696604.5935427349,1094.995334201389,1.60014065461793
dlinear,T608,monthly,from_scratch,24.76259296931252,22.251376383614502,1599.8230173453503,2559433.686827981,1359.2097032335068,1.986242896533748
dlinear,T616,monthly,pretrain_finetune,3.7858781853020296,3.68070913962515,406.1288994147149,164940.68293980756,329.0692545572917,1.162176493061472
dlinear,T616,monthly,from_scratch,6.801833520232706,6.542649905446332,624.5806889267643,390101.0369802316,579.3770616319445,2.0461905581350623
dlinear,T634,monthly,pretrain_finetune,12.323506158112634,11.32829131339978,1134.692606098032,1287527.3103335437,895.5300021701389,1.1207726637123243
dlinear,T634,monthly,from_scratch,14.447017034838616,13.96484922771652,1242.716548520412,1544344.4199664858,1045.057400173611,1.30790901844328
dlinear,T639,monthly,pretrain_finetune,10.42810423645237,9.812521293622703,741.3033782250471,549530.6985678673,669.9037000868055,1.817704981795073
dlinear,T639,monthly,from_scratch,14.027911322096193,12.972145452820058,958.6053303386371,918924.1793536476,885.2840983072916,2.4021143868717343
dlinear,T710,monthly,pretrain_finetune,22.5266885664144,20.490032457530774,658.9753378084423,434248.4958397506,512.5497572157118,0.9458168332188018
dlinear,T710,monthly,from_scratch,25.707203765406263,23.37252677685563,691.8062339631904,478595.8653503325,575.0840115017361,1.0612123621871523
dlinear,T727,monthly,pretrain_finetune,2.79493859850436,2.816036292861762,237.0251247414507,56180.90975870026,196.75005425347223,0.2715436584127825
dlinear,T727,monthly,from_scratch,5.488656874237432,5.493776954930103,467.80132350539833,218838.07827340232,396.42198350694446,0.5471199288110371
dlinear,T742,monthly,pretrain_finetune,13.820428063922908,15.232099158608449,765.0109291641721,585241.72174063,667.172119140625,1.2563824038527058
dlinear,T742,monthly,from_scratch,12.60618021775639,13.797133396175632,700.8514701378765,491192.7831944227,604.8413357204861,1.1390044480587975
dlinear,T779,monthly,pretrain_finetune,9.816812727858288,9.572976788733923,373.6953179575716,139648.19066341055,316.98961046006946,0.639277739118236
dlinear,T779,monthly,from_scratch,13.362768316308054,12.462347664452032,503.12726761735706,253137.04742010764,420.56281195746527,0.8481553802194521
dlinear,T917,monthly,pretrain_finetune,8.524928585042666,8.040480959058694,629.5080758009932,396280.41749866906,525.611306423611,1.423407829606154
dlinear,T917,monthly,from_scratch,13.398222975362106,12.330424696990512,919.31070345302,845132.1694832866,802.4403428819445,2.173088464595285
dlinear,T918,monthly,pretrain_finetune,7.346346518723807,7.007617049682652,540.3679299669885,291997.49973680824,470.252365451389,1.6519723207456003
dlinear,T918,monthly,from_scratch,10.671815746820192,10.033207750514636,731.1715489228014,534611.8339541686,669.6859863281251,2.3525723511105654
dlinear,T981,monthly,pretrain_finetune,3.101702610300776,3.1677392696128805,174.43426949847546,30427.31437546677,150.70510525173611,0.3493014552140172
dlinear,T981,monthly,from_scratch,1.6346761915984758,1.6320728900284336,90.66249145807738,8219.687357385954,78.24823676215277,0.1813622897731001
dlinear,T1014,monthly,pretrain_finetune,13.66760867790648,12.58045146023239,979.2691408522904,958968.050225583,858.6944118923611,2.5196041287055
dlinear,T1014,monthly,from_scratch,14.49612371231645,13.280998405779645,1032.352066248077,1065750.7886866748,906.0466145833334,2.658546229354024
dlinear,T1039,monthly,pretrain_finetune,6.430239439776041,6.72226087729493,358.046186459864,128197.07163845169,310.6921657986111,0.4754699261758078
dlinear,T1039,monthly,from_scratch,4.507759962341794,4.565172729897848,253.6997941169508,64363.58553498321,213.32175021701389,0.3264584305390012
dlinear,T1075,monthly,pretrain_finetune,9.337624728349637,10.329978483113788,641.3539399092163,411334.87623707455,506.33550347222223,1.6445084728157646
dlinear,T1075,monthly,from_scratch,8.001389990760947,8.68634099425928,567.3106212613576,321841.34099594754,414.1290690104167,1.345034583110755
dlinear,T1084,monthly,pretrain_finetune,20.218840973172902,18.187434431201734,1877.3438949781823,3524420.100011852,1778.708713107639,4.725096548778274
dlinear,T1084,monthly,from_scratch,25.307500286196483,22.239899673256915,2269.6666134905868,5151386.536393828,2168.7900390625,5.761338128655567
dlinear,T1112,monthly,pretrain_finetune,10.872494636453489,10.222990157609592,928.0483147504737,861273.6745111942,855.0944010416666,2.302604504989961
dlinear,T1112,monthly,from_scratch,15.329099044170604,14.040860316809113,1285.0417864154365,1651332.3928337758,1172.7912055121528,3.158100801426371
dlinear,T1113,monthly,pretrain_finetune,14.894847474797508,13.714456921115922,932.849705904366,870208.573805862,862.6531032986111,2.4769111276718774
dlinear,T1113,monthly,from_scratch,20.634921760392885,18.54710569233496,1219.3744367150596,1486874.016914169,1161.640163845486,3.335384104198237
dlinear,T1174,monthly,pretrain_finetune,10.084609133197947,10.310766286630503,856.7326294522687,733990.7983681984,687.1814344618057,1.0438254905556137
dlinear,T1174,monthly,from_scratch,9.69525005184544,9.88759125287116,815.6006441020623,665204.410659699,661.9821289062501,1.005547859403093
dlinear,T1190,monthly,pretrain_finetune,3.861834928009733,3.760319854680691,226.4683839617489,51287.92893424615,191.51893988715275,0.8280005544100846
dlinear,T1190,monthly,from_scratch,4.374591112725737,4.244809661281937,255.0068705420876,65028.50402366902,215.84029405381935,0.9331499184670796
dlinear,T1206,monthly,pretrain_finetune,21.9781958689817,19.443756660236925,1521.125062160558,2313821.454732961,1358.465087890625,1.0899428130413475
dlinear,T1206,monthly,from_scratch,52.28819101409069,41.07894180585234,2872.3453258447703,8250367.670902299,2794.3424207899307,2.2419961071254004
dlinear,T1318,monthly,pretrain_finetune,2.932200918718034,2.8770763586008314,274.7171505663658,75469.51281530327,239.83167860243051,1.2669525359197833
dlinear,T1318,monthly,from_scratch,3.805945784480536,3.7207057174037126,340.1059398428088,115672.05031636026,309.62049696180554,1.6356241013881128
dlinear,T1376,monthly,pretrain_finetune,4.437680198875151,4.309887956383725,290.1381284264047,84180.13356677692,250.41574435763889,1.76475695860522
dlinear,T1376,monthly,from_scratch,4.720523500015886,4.589835108806336,292.21719962969684,85390.89175942208,265.7160373263889,1.872582840538336
nbeats,T121,monthly,pretrain_finetune,9.118788768527658,9.996672092242614,1061.6037842728856,1127002.5947825117,756.9717339409722,0.6294647680959043
nbeats,T121,monthly,from_scratch,11.0986935896389,11.990730104778391,1204.110347935365,1449881.730005026,935.21044921875,0.7776803309068497
nbeats,T125,monthly,pretrain_finetune,11.550923642085262,11.964913122981386,860.3874512938979,740266.5663440095,703.010986328125,0.7519865185627228
nbeats,T125,monthly,from_scratch,13.652208445135456,14.519513173114673,1004.2349653055766,1008487.8655422926,854.8834906684028,0.9144392796507874
nbeats,T133,monthly,pretrain_finetune,21.169248252390187,22.86579299165447,580.7567796496082,337278.4371089836,497.8403727213542,0.9592773980302772
nbeats,T133,monthly,from_scratch,27.477409409247684,31.691234007701556,806.2077724509285,649970.9723602881,675.7652452256945,1.3021168262748064
nbeats,T182,monthly,pretrain_finetune,55.23752504751543,92.09190282341548,2196.984783378706,4826742.138397581,1935.755588107639,1.4808644161670836
nbeats,T182,monthly,from_scratch,35.20746613567785,48.86297437346785,1370.8301495768812,1879175.298988975,1071.1798095703125,0.819458857850965
nbeats,T260,monthly,pretrain_finetune,71.54382471751978,126.83050628930404,2516.2153603868583,6331339.739846766,1812.4170735677085,1.1305864662370542
nbeats,T260,monthly,from_scratch,71.75985717979283,142.87221072093067,2698.257234924239,7280592.105821001,1926.779805501302,1.2019259823184705
nbeats,T284,monthly,pretrain_finetune,16.032551917081626,15.833650183046451,392.2261914993174,153841.3852980592,327.1216295030382,0.6889792986461533
nbeats,T284,monthly,from_scratch,16.5069196818457,15.370338038687724,414.4422671406779,171762.39279270504,336.6216227213542,0.7089880601415094
nbeats,T527,monthly,pretrain_finetune,3.8712197331504647,3.916315234644971,262.2288294930403,68763.95901729,214.99557834201389,0.4378102949338999
nbeats,T527,monthly,from_scratch,7.383423672568382,7.641940734187588,511.2003141983277,261325.7612364689,417.6100531684028,0.8504080965524261
nbeats,T574,monthly,pretrain_finetune,18.101169753872817,16.26431774682336,808.1774626833559,653150.8111893071,704.8874240451389,1.922235417067269
nbeats,T574,monthly,from_scratch,18.449300010187017,16.664413330405136,795.5994087419076,632978.419190473,716.8369411892361,1.954821875965088
nbeats,T608,monthly,pretrain_finetune,42.9925708390341,35.78604183074325,2415.8441618805973,5836303.014492565,2203.512261284722,3.220040708942683
nbeats,T608,monthly,from_scratch,15.279634195337657,17.5754063278056,1128.775251878779,1274133.569254001,851.9965277777778,1.2450411788145568
nbeats,T616,monthly,pretrain_finetune,8.279877650825009,7.929054053927774,727.2677030482785,528918.3118971189,702.5399305555555,2.4811658379545007
nbeats,T616,monthly,from_scratch,5.896733766352851,5.67632174912573,585.8636890542554,343236.2621522612,507.6503092447917,1.7928726185416604
nbeats,T634,monthly,pretrain_finetune,14.111808062927336,12.8903669389099,1269.265254683551,1611034.2867468994,1011.2365451388888,1.2655815814010396
nbeats,T634,monthly,from_scratch,11.460741475536503,10.766991481974744,998.6275073642892,997256.8984646136,825.9441460503472,1.0336846542306897
nbeats,T639,monthly,pretrain_finetune,10.399777644339505,9.70044890772611,784.2773756889276,615091.0020175113,662.3603244357639,1.7972369182529948
nbeats,T639,monthly,from_scratch,9.807536757556402,9.29897362142698,673.708251880435,453882.80865179165,634.6744249131945,1.7221144827728934
nbeats,T710,monthly,pretrain_finetune,18.1388383966416,17.673597374751754,539.0883485791242,290616.24757376726,421.8948635525173,0.7785298074555177
nbeats,T710,monthly,from_scratch,25.683607960901828,22.066674871770463,711.9768263285364,506911.0012288549,560.2305840386284,1.0338030784486976
nbeats,T727,monthly,pretrain_finetune,5.428731142218257,5.24607678131184,459.0617036066259,210737.64771821763,379.7159830729167,0.524063221190224
nbeats,T727,monthly,from_scratch,4.994008927384468,4.903163909672167,416.8161418787024,173735.6961306466,356.7120768229167,0.4923144885933717
nbeats,T742,monthly,pretrain_finetune,13.007985158665294,14.266968061080018,724.1200024424862,524349.7779373063,625.3765733506945,1.1776752954718466
nbeats,T742,monthly,from_scratch,21.59438869705827,24.80827146356982,1192.7191823336611,1422579.047906677,1100.9522298177085,2.0732536167834343
nbeats,T779,monthly,pretrain_finetune,11.321713981652954,11.767359645995592,423.0682686729798,178986.75995795263,367.449476453993,0.7410409136335979
nbeats,T779,monthly,from_scratch,11.81081376405531,12.873610706298628,501.28179268434735,251283.435676833,392.0619845920139,0.7906773308450862
nbeats,T917,monthly,pretrain_finetune,11.410930542992098,10.70850905575754,747.271837728377,558415.1994619459,692.7629720052083,1.876071207681971
nbeats,T917,monthly,from_scratch,8.721749067009176,8.349505658850832,539.9641176654492,291561.2483662271,533.5849663628472,1.445001295822382
nbeats,T918,monthly,pretrain_finetune,15.053188998116129,13.94304671415768,958.3338555532546,918403.778699566,929.8521647135416,3.266522725553283
nbeats,T918,monthly,from_scratch,5.313229596448306,5.168503097974968,354.43058080904035,125621.03661263367,344.3843641493056,1.2098045200179564
nbeats,T981,monthly,pretrain_finetune,6.198832284124214,5.9761847246098645,311.6877613500416,97149.26057540046,285.18901909722223,0.6610057384274994
nbeats,T981,monthly,from_scratch,8.607657410302767,8.220513408269769,409.5268246483681,167712.22010657523,392.78412543402777,0.9103876499067068
nbeats,T1014,monthly,pretrain_finetune,10.8384890769557,10.16730518156164,775.9279632277025,602064.2041186909,692.096945529514,2.0307693834616667
nbeats,T1014,monthly,from_scratch,11.315014669387168,10.649189053705548,764.8011110756568,584920.7395025591,718.4403971354167,2.1080670443190503
nbeats,T1039,monthly,pretrain_finetune,13.552543425162964,14.725804944418222,737.1197333242245,543345.5012559758,684.6281195746528,1.0477254250531782
nbeats,T1039,monthly,from_scratch,8.206751006638715,8.82036274443236,536.4683971993593,287798.3411936495,404.82861328125,0.6195322961424703
nbeats,T1075,monthly,pretrain_finetune,7.212763819809136,7.5849196136400465,515.7393935604628,265987.12207011384,410.1571451822917,1.3321343176860756
nbeats,T1075,monthly,from_scratch,18.90028001964036,21.32258921142411,1265.450473050205,1601364.8997429877,1177.3299424913191,3.823806650826507
