category,series_id,seasonal_naive_sMAPE,seasonal_naive_MAPE,seasonal_naive_RMSE,seasonal_naive_MSE,seasonal_naive_MAE,seasonal_naive_MASE,auto_arima_sMAPE,auto_arima_MAPE,auto_arima_RMSE,auto_arima_MSE,auto_arima_MAE,auto_arima_MASE,ets_sMAPE,ets_MAPE,ets_RMSE,ets_MSE,ets_MAE,ets_MASE,prophet_sMAPE,prophet_MAPE,prophet_RMSE,prophet_MSE,prophet_MAE,prophet_MASE,dlinear_sMAPE,dlinear_MAPE,dlinear_RMSE,dlinear_MSE,dlinear_MAE,dlinear_MASE,patchtst_sMAPE,patchtst_MAPE,patchtst_RMSE,patchtst_MSE,patchtst_MAE,patchtst_MASE,nbeats_sMAPE,nbeats_MAPE,nbeats_RMSE,nbeats_MSE,nbeats_MAE,nbeats_MASE,timesnet_sMAPE,timesnet_MAPE,timesnet_RMSE,timesnet_MSE,timesnet_MAE,timesnet_MASE,autoformer_sMAPE,autoformer_MAPE,autoformer_RMSE,autoformer_MSE,autoformer_MAE,autoformer_MASE,fedformer_sMAPE,fedformer_MAPE,fedformer_RMSE,fedformer_MSE,fedformer_MAE,fedformer_MASE
daily,D1875,1.9485283256475627,1.935197795404492,70.82738070225989,5016.517857142857,57.67857142857143,0.8027518084521342,3.4518475055949356,3.38372245477088,109.81215589298763,12058.709581865822,101.46823925992582,1.4122023231319258,3.527116208921483,3.4563279039478263,111.9216944723658,12526.465693565597,103.63124427989824,1.4423063314051578,2.332419549788275,2.372296363678385,83.92487178007345,7043.384103301768,70.15492663163874,0.9763937079321944,2.2906490016714876,2.25925956835939,76.31617952313583,5824.159257007496,67.72061593191964,0.9425137544566844,5.816107852433728,5.612459331698667,188.1353758486756,35394.919645722424,168.29929896763392,2.342335520129936,4.662845257361993,4.544368747332851,144.95070934331451,21010.70813913005,136.02919224330358,1.893210552394216,5.033815332012411,4.891617145656886,157.4405679729016,24787.532443629843,146.41212681361608,2.037716896724891,6.024112282146106,5.820964849396949,187.9744126231264,35334.37980100938,174.40652901785714,2.427333983961885,6.948824311909287,6.684729082011585,213.7452697330194,45687.040333241224,200.18901715959825,2.7861663626002713
daily,D1900,6.078581756223751,5.876874391983283,820.4638496432542,673160.9285714285,730.9285714285714,3.2989610006816132,8.076555530388438,7.7240148996391715,1027.4582626841589,1055670.48155795,962.6462336826554,4.344791688968011,8.119763320276096,7.763004480134583,1033.2125866178767,1067528.2491456035,967.5696222526284,4.367012830018495,8.971377580099075,8.550353779634788,1118.1351043325717,1250226.111540811,1063.7267304075183,4.801006741518376,4.354750815363561,4.261342524927601,562.3319774989101,316217.2529178347,528.5277622767857,2.385448515332839,4.305630267831604,4.212888339205722,547.988081672626,300290.93765524455,521.9713309151786,2.3558568257874244,6.3329333736941384,6.120277726670207,820.5320041085947,673272.7697664669,761.91748046875,3.438825833407213,7.67660668322621,7.359335821622999,975.5285265719226,951655.9061555862,916.8575613839286,4.138129848001446,11.891982265458196,11.193242391774325,1427.078669576832,2036553.5291611808,1387.947405133929,6.26433900591,8.549120035230008,8.180442816105888,1042.7212001182045,1087267.501175949,1013.2906668526786,4.573369441241388
daily,D2111,2.140430537192034,2.167435526988127,159.71492460899557,25508.85714285714,148.14285714285714,1.1691796575517506,0.9726882518571088,0.9778362396741616,73.59772922987861,5416.625747794528,66.84496526471041,0.5275568130962097,0.8852675406166448,0.8893850702419189,67.21897358315263,4518.390409572572,60.844078015982305,0.4801963433861594,4.285083965618402,4.3828952097468274,305.81365938222035,93521.99426474467,299.8871964346141,2.366783092980749,2.2917156438957207,2.322588745099916,170.97811704724683,29233.516509022033,158.82526506696428,1.2534878333181438,2.8029740701373944,2.8489392499775925,208.7483507178918,43575.87392743996,194.67009626116072,1.5363840071121808,3.3326062783456805,3.406064216172648,265.4098215981075,70442.37340073926,232.521728515625,1.835118345645783,1.9486377268818944,1.9706797359764765,146.26133308009184,21392.37755436557,134.63975306919642,1.0626098579595635,3.705271476092108,3.77857064014398,264.768687675382,70102.45797334399,258.8091517857143,2.0425851187970716,3.181246518631205,3.23939544883702,235.30752628999437,55369.631928716386,221.591796875,1.7488566521756288
daily,D2163,2.2640418976511127,2.294939901185535,27.59956003790124,761.7357142857151,25.31428571428572,1.014878376775906,1.1730827653522875,1.1827423316886403,15.35437484547031,235.75682689521145,13.020771543846893,0.5220174741621031,1.4813112262001664,1.4948529327523548,18.203910914732766,331.3823725915267,16.477879227494245,0.6606168355629878,2.9067761233114946,2.9600968898727387,36.29073866274971,1317.017712687997,32.63914377620397,1.3085402301616538,1.3851526543570816,1.3977503286723745,17.720046827820877,314.0000595801647,15.4318830217634,0.6186816633299114,1.5591901775797434,1.5430577951984017,19.83829696947979,393.558026649271,17.103627232142863,0.6857037815821743,1.3953676858247677,1.384271320089098,17.40731384673695,303.01457535879996,15.349912806919647,0.6153953846047862,1.7998694705808886,1.828822439786241,26.750856246712292,715.608309932266,20.116570172991064,0.8064960755318646,2.2185063612995144,2.247381271172406,27.172059108753125,738.3207962095737,24.817267717633936,0.9949523625338482,1.3124803584906126,1.321347198922151,16.693005880281092,278.65644531909913,14.59803815569197,0.5852518785154054
daily,D2216,2.412545617403766,2.373665488083612,56.93542708316903,3241.6428571428573,48.642857142857146,1.202787220400905,0.9012521004804808,0.9016065982383604,21.66912571670901,469.55100932653977,18.385535128373913,0.4546173475726295,0.945426880112868,0.9449587084179316,22.24500184892375,494.840107258621,19.28194870649296,0.4767828793543859,1.1385964677513205,1.150810080517389,32.404593693609364,1050.0576924479078,23.359077700515236,0.5775976533618806,1.53145146164913,1.528309243296541,35.51743063987289,1261.4878792581817,31.215183803013392,0.7718548285612592,2.616941487146204,2.578796200925759,56.19319774713144,3157.6754730482185,52.803824288504465,1.3056750522688885,4.979852276133589,4.8490604239318555,103.22832618323632,10656.087326592631,99.16151646205356,2.451957219656164,1.4836937704819984,1.469714478503612,34.263537419386076,1173.9899964896697,30.143964494977677,0.7453668924154019,4.061174649660752,3.9628380101874585,90.39190771574236,8170.696980491281,81.17354910714286,2.0071704919371425,2.1441938388717947,2.1085983830378163,54.18199071116059,2935.688117424292,43.13393729073661,1.066568692429087
daily,D2305,2.367129898801302,2.387622821446417,219.6067605646837,48227.12928571431,183.57857142857145,0.5505186477661357,1.736142436618979,1.737788289143969,164.72224498226586,27133.41799199761,133.7825611508235,0.4011894966079856,1.7232949471354737,1.725131310097324,164.52921760562614,27069.863445919484,132.79142991591274,0.3982172748341924,6.627450981253073,6.3947308748168865,523.7498281354292,274313.88247189164,498.73895022570207,1.4956271330032984,2.2277257059509057,2.2162965009172275,191.51503812903255,36678.0098295648,171.50078125000007,0.5142995582211595,2.090270914033958,2.1213161981176625,204.94212399209815,42001.27418639254,161.9068010602679,0.4855289617422481,2.3085998049072387,2.349075232037739,225.58394459798268,50888.11606038571,179.22394670758928,0.5374599225877623,2.085572786724583,2.0733087986040255,181.66765811634548,33003.13800547738,160.64391741071435,0.4817418040493433,2.215871545307917,2.204983053052947,192.40331980969128,37019.03747379034,170.52191685267866,0.5113641224556106,3.144275197409522,3.2202370652172942,297.85016211831174,88714.71907390459,245.9553292410714,0.7375751658322128
daily,D2720,1.74870348628093,1.7297989765534896,310.3807373901564,96336.20214285723,275.9500000000001,1.511558041604793,0.3546305095432813,0.3551782967198597,71.5383045134712,5117.729012662135,56.59313563172964,0.309997496879042,0.410142426145036,0.4110869054209596,80.32855532121566,6452.676799993604,65.47274260901888,0.3586368929030014,1.9609469334748504,1.9813169487934563,323.2460072203689,104487.98118391076,315.84227410941355,1.7300740326465998,0.7035694042256649,0.6998612339587862,137.43556666650306,18888.53498494281,111.93942522321426,0.6131652051776331,1.0229467136687391,1.0169380465251816,174.82331578267383,30563.191741248495,162.49222935267855,0.8900758687310438,0.3554696548974678,0.3548506105879379,72.15374970208738,5206.163596071476,56.714313616071195,0.3106612676951208,0.3452458279574719,0.3456820368772298,69.80526149159077,4872.774531909366,55.09366629464278,0.3017839258168444,0.9192244496907346,0.924329375461914,164.5170178166512,27065.84915128432,147.21629464285706,0.8063996159545973,2.299819098598046,2.2724923343042236,371.0233583003782,137658.33240449082,362.7439732142857,1.9869852138276027
daily,D2750,3.133775782999336,3.2117575751749743,372.4170454131842,138694.4557142857,300.1571428571428,1.5777598739599898,3.350648232192282,3.434369933561679,386.6643444107519,149509.31523859655,321.3792205311169,1.6893125835751484,3.3028069194178062,3.3842369058047703,381.1695780825896,145290.2472556594,316.67790643006475,1.6646003789182275,5.2873504384022505,5.1269948028391905,538.666935564696,290162.0674706603,492.4079350866801,2.588315820853275,3.2064534882996187,3.281424061907091,366.2164626709089,134114.49753119325,307.22653459821424,1.6149197513368718,3.253276930160813,3.3329621877093194,376.8083489337698,141984.53182619362,311.8146484374999,1.6390369249076195,3.1629325081575357,3.235967356222159,361.6042048312325,130757.60095162794,302.9510184151785,1.5924457305294746,2.9644450690870956,3.029714514111991,341.0172463222068,116292.76228918068,283.52788783482134,1.4903490895344675,4.83862020466117,4.988031687355905,519.4337210797729,269811.39059477934,468.87554408482134,2.464619073517361,4.737983022599238,4.883323337486786,511.7912976036486,261930.3323028264,458.8258789062499,2.411793549145184
daily,D2933,2.4960906034420907,2.455352663778553,395.6089095125565,156506.40928571415,341.99285714285713,1.6603330090900563,2.261310960004037,2.227241997525483,362.11441412336154,131126.8489159054,310.3733489937641,1.5068242090825716,2.2914596392285373,2.2568407755651085,364.98816001757154,133216.3569530124,314.44443709684543,1.5265888381363186,16.27028597338202,15.039407903579496,2088.9233794828033,4363600.885349857,2080.7495035912348,10.10178140363079,2.1101403189733174,2.0784234919507054,349.62866951250305,122240.20654508309,289.92617187499997,1.4075556939544505,1.2024135090090855,1.1912502224987995,208.37301905040263,43419.315068179465,166.30398995535705,0.8073852956259834,1.9112052744799612,1.888010267994575,299.0978058980903,89459.49749305172,262.85976562499997,1.2761516403442186,1.888471269837753,1.8642155102297255,306.01055208096943,93642.45798489972,259.8516043526785,1.2615473895454503,5.799988993278698,5.631074576171903,795.1176163093039,632212.0237653895,780.2196986607142,3.787870105975799,4.741696511527618,4.627118069465842,656.8179862023368,431409.8669988931,641.2893833705357,3.1133806140996083
daily,D3023,2.788668059568928,2.7335897163619474,90.33039268627776,8159.5798428571425,74.87428571428579,1.1185875035792767,0.7982073323159207,0.8030189012188169,26.81902712934936,719.2602161647768,21.88650347586128,0.3269743283904443,1.642201569847664,1.6582270335053142,49.08923278918119,2409.7527758304213,45.29208374690331,0.6766429677029391,36.30622323028782,30.727018305711653,841.2286655067096,707665.6676701995,841.0662062710602,12.56514354751481,1.763669289342395,1.742109933901675,56.65488644908533,3209.7761585587527,47.79857700892857,0.7140888279733919,2.626059526270954,2.664044170495127,75.82546715508217,5749.501469286443,72.81266531808033,1.0877878399788856,9.754559383908685,10.36417938933214,312.6810607364688,97769.44574328329,283.6766266741071,4.23799875522067,1.344271183486189,1.3553649219557489,40.7771356573393,1662.7747924170524,37.000666155133885,0.5527729899578148,1.4621133766876582,1.4494728688668106,43.46838443863437,1889.5004457049104,39.761431361607166,0.5940175565111657,0.5876246276081534,0.5861157238628077,22.0785135236585,487.4607594143713,16.0666001674107,0.2400276410094867
daily,D3098,4.053734448464354,3.957804365123128,77.35132628838,5983.227678571426,69.85499999999998,1.6784327243070734,3.347566373091874,3.275042673941938,66.90268380802176,4475.969100716137,58.00277071608946,1.393654691437472,3.3844549213474595,3.310767832854017,67.42695790317853,4546.39465207701,58.62748107668737,1.4086648455057733,8.222604240411627,7.884655699230072,141.96240853280085,20153.325436433846,138.65729926545905,3.3315718066163575,4.1793051699696715,4.0731381729260265,80.70891695070934,6513.929275356496,72.03352155412948,1.7307768924705442,2.6238926523236192,2.5795744867005093,52.435060916743225,2749.435613342573,45.67240269252233,1.0973882367312289,3.4108961386826673,3.341368967541256,65.4661912647045,4285.822198706873,59.06178083147323,1.419099931334864,2.6337226750751044,2.5861716941497797,54.307666949406745,2949.3226894876857,45.85314522879465,1.101731006576676,4.78976812396691,4.666144470307668,86.80633423225417,7535.339662841822,82.24633370535716,1.9761640246990384,1.9797093900203349,1.952917339584454,40.86704292087141,1670.1151970963465,34.60623779296876,0.8314972725913818
daily,D3206,4.459546938539679,4.581377467301874,385.2827857561248,148442.82499999998,297.5071428571428,0.91887276975591,3.1444620480456797,3.091483899620682,265.8211791380448,70660.8992783405,207.48428428857952,0.6408305264677863,3.906470297974713,3.825308270135966,310.1118803449382,96169.37833107324,256.42210596074483,0.7919786008093691,39.9948082269462,50.113593749055,3297.5418937194977,10873782.540835172,3288.5326070515684,10.15687568390612,2.8759906908041812,2.8349005931058997,251.30473886827588,63154.07177765232,189.97571847098212,0.5867540286305744,2.8883786160066434,2.857240071654286,242.5307186337972,58821.14948102611,190.76927315848212,0.5892049808552947,6.732107019084765,7.041126092198738,525.0735953752333,275702.2805602742,458.3678571428572,1.4157029589779693,10.924365462125984,10.222860033227478,773.9509877638208,599000.1314605938,685.2923060825891,2.116575868851968,7.584528393547532,7.259965406953962,531.9669113092913,282988.79472794733,485.308935546875,1.498912468153344,2.5493253686447463,2.5560228500766344,202.9401636995086,41184.71004238335,168.56002371651792,0.520610074686145
daily,D3250,4.429968106043356,4.316099048924229,304.84855540650864,92932.64173343516,278.74588598071443,1.2765951699051166,3.7080494915180497,3.6218252381228297,266.48541621333766,71014.4770543958,234.70204268229995,1.0748840041205787,3.221267122162276,3.156080004514389,232.7465350721392,54170.94958808653,204.5081816146941,0.9366027266621606,38.43373158992161,32.21999628101016,2073.932525850229,4301196.121779509,2068.371344631403,9.472688211474756,3.896004439155545,3.802951426492939,276.60579134496277,76510.76380557306,246.2659346603573,1.1278440992715937,2.984735602569792,2.925935044734449,220.7312638026009,48722.29081989337,189.7833958717858,0.869166429652256,3.1149329768125336,3.053614564953655,226.94739892726244,51505.12187985,197.9039720111608,0.9063568916384468,3.6853864437106414,3.600173348942831,264.94307763672055,70194.83438761733,233.30083448785723,1.0684667771657717,1.8475209607608465,1.847045449482761,132.41039959546438,17532.513921030557,118.02892210160717,0.5405466392226635,2.02634004383338,2.009320631546454,142.47788176519563,20299.946792297065,129.44427505919643,0.5928264581593592
daily,D3300,1.2793834430215756,1.274841782539973,7.333730308799889,53.78360024221011,6.211105763792854,0.1948496257348746,0.9341197825099704,0.9355462394079518,5.271002021848881,27.783462314334997,4.54198640157836,0.1424874062843199,1.1350448036278675,1.1328606211244765,5.952838720645034,35.43628883401081,5.517901547478829,0.1731030016644864,24.993088775178222,22.21284629883695,108.4027106984159,11751.147686764452,108.27775631724718,3.396799393888281,1.6854387552263272,1.7117678062020785,11.177744817322006,124.94197920116896,8.263591935373654,0.2592385087401943,1.0852742791006136,1.092214689960998,6.711449172508666,45.04354999516726,5.2822597169834795,0.1657106428437502,1.023754546812746,1.0311762332259884,6.560119165307789,43.03516346303856,4.983244126860711,0.1563301753328032,1.1398806723678958,1.148659334996192,7.173726539655162,51.462352465752815,5.552235651693301,0.1741801025239067,2.6189662675995797,2.5859852261749796,13.714269214659964,188.08118009217,12.629247465987053,0.3961942101204834,3.4007408008736957,3.3298238613773026,18.51374394771092,342.7587149614028,16.290694173576338,0.5110580600940023
daily,D3312,1.3957618302241368,1.3825115818995724,21.263509151327096,452.1368214285712,18.100714285714293,0.6080608831991989,1.4660214368887172,1.4517249972745818,22.084238441488782,487.7135875405309,19.008413864332834,0.6385534150817632,1.5160007383941536,1.500790318478393,22.785734866252763,519.1897133951668,19.64978371069323,0.6600990794726449,5.753762604157271,5.58988127055901,73.65596250038273,5425.200811857786,72.89730844267946,2.448853733329391,1.5756981621532762,1.5589087496450704,23.909876909987343,571.6822138507459,20.412737165178555,0.6857291261134213,2.31614825572417,2.2834814532020804,33.25115016428863,1105.638987248072,29.8689488002232,1.0033935181237326,1.4203600102090796,1.406844015575252,21.48261752516105,461.5028557323567,18.421970912388375,0.6188529207434417,1.4882840651403006,1.4736016696268772,22.37633135486603,500.7002049027605,19.294206891741055,0.6481541169057331,1.3244429799586317,1.3136060831888825,20.132335587860823,405.3109362222475,17.188645717075865,0.5774215829688087,1.4628777760736082,1.4490194434456438,21.695229862040467,470.6829987667724,18.951695033482128,0.6366480481533252
