model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,Q20145,quarterly,pretrain_finetune,34.35395038514044,28.93062930422816,3855.910071546667,14868042.479855023,3641.659643554687,3.494412337472237
nbeats,Q20145,quarterly,from_scratch,58.1305902374621,44.83737825119103,5644.58817941958,31861375.71524325,5551.943395996093,5.327455445830413
nbeats,Q20586,quarterly,pretrain_finetune,32.77588137441473,39.62290061971593,831.2249962755295,690934.994433254,782.328125,1.0554365072169434
nbeats,Q20586,quarterly,from_scratch,27.646334357935253,23.644090390268357,761.7704423280862,580294.2068047281,583.6521148681641,0.7874033028612353
nbeats,Q22237,quarterly,pretrain_finetune,9.754335202209244,9.145160448202889,496.4694643882903,246481.92906999588,426.549072265625,0.8363002007147431
nbeats,Q22237,quarterly,from_scratch,5.260536267149664,5.356244895153618,330.0058669712061,108903.87223541737,248.6259765625,0.4874608049144601
nbeats,Q23398,quarterly,pretrain_finetune,2.676528505119561,2.6293327268274767,32.718160576922855,1070.4780315373089,28.09776306152344,0.317511748387094
nbeats,Q23398,quarterly,from_scratch,2.2970766834638807,2.262002194484015,29.398150906824583,864.2512767404312,24.172564697265614,0.2731560253826418
timesnet,Q2061,quarterly,pretrain_finetune,7.953431635020509,7.590309774388237,300.1932930487524,90116.01319145413,272.4294128417969,2.3241818158209453
timesnet,Q2061,quarterly,from_scratch,7.947503622735917,7.623403838453638,282.1506048102902,79608.96379481256,271.6051025390625,2.317149362914248
timesnet,Q2140,quarterly,pretrain_finetune,3.47532389457426,3.403156165884901,43.750692039720334,1914.1230539544488,36.47571563720703,0.3049668638839891
timesnet,Q2140,quarterly,from_scratch,12.166616429671231,11.355659095672417,132.40927348347086,17532.21570442058,120.883056640625,1.0106813817464235
timesnet,Q2259,quarterly,pretrain_finetune,2.828272781944868,2.87026158068104,36.98070737298469,1367.5727178063244,36.37895202636719,1.4814957838792069
timesnet,Q2259,quarterly,from_scratch,4.147255268419571,4.24060302462923,55.40120103538513,3069.293076163158,53.76698303222656,2.1896056438463303
timesnet,Q3074,quarterly,pretrain_finetune,44.15221794678693,58.48231940926157,2779.0102225907576,7722897.817263931,2672.726867675781,2.591320296109328
timesnet,Q3074,quarterly,from_scratch,38.42182871307016,48.91114553731429,2326.4344779013904,5412297.379968315,2235.4177856445312,2.167330881535904
timesnet,Q4380,quarterly,pretrain_finetune,44.58427737060868,34.97127632499654,7490.452233336461,56106874.65989518,6804.451171875,3.97961950335394
timesnet,Q4380,quarterly,from_scratch,62.354535970000605,99.99406981074743,19586.078670012976,383614477.6679373,17963.39404296875,10.5059866658036
timesnet,Q4832,quarterly,pretrain_finetune,138.63879851358695,75.39600973501956,4054.147219131292,16436109.674389986,3654.730932617187,4.111560270693544
timesnet,Q4832,quarterly,from_scratch,66.67858376971033,48.59200048914798,2672.157192964321,7140424.063910961,2488.024221801758,2.799019060907385
timesnet,Q8897,quarterly,pretrain_finetune,5.911650007182281,6.103856262664998,459.6205160241025,211251.01875026227,448.6714355468751,1.180005422556907
timesnet,Q8897,quarterly,from_scratch,3.805782171619281,3.920062504745749,342.4199806517296,117251.44314953088,281.66972656250005,0.7407910965153178
timesnet,Q9657,quarterly,pretrain_finetune,3.640537254737379,3.715817667789971,55.50239535128332,3080.515889730156,50.43812255859376,0.1909620131835448
