model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,M24013,monthly,pretrain_finetune,21.699582287864754,19.37840023558963,2519.2984107879392,6346864.482598637,2270.731858411458,1.801312814603889
nbeats,M24013,monthly,from_scratch,25.497404538596278,21.93984361066956,3221.6689172553774,10379150.612409435,2696.6436151388884,2.139177588219338
nbeats,M24629,monthly,pretrain_finetune,21.347373892347207,18.973087485393226,754.8132683099285,569743.0700167161,685.6523531076389,1.549090337892912
nbeats,M24629,monthly,from_scratch,28.1429489512954,24.22167027623427,963.0045444544481,927377.7526399193,877.3111937109375,1.9821040317928562
nbeats,M25261,monthly,pretrain_finetune,6.131729452524222,6.360352359900428,360.1110716941875,129679.98395673625,333.4106221527778,2.260227078472317
nbeats,M25261,monthly,from_scratch,5.065680763820229,5.224818591270039,299.6385075189139,89783.23518816222,273.8074975520833,1.856170976977391
nbeats,M26181,monthly,pretrain_finetune,4.35637885337249,4.397470308308183,289.19299115732224,83632.58613451906,245.1440438628472,0.5690900348748312
nbeats,M26181,monthly,from_scratch,3.7255385652363207,3.7190188509855275,260.8058395519498,68019.6859443974,208.89853409722224,0.48494783793809515
nbeats,M30903,monthly,pretrain_finetune,3.672542328422293,3.7903954850910795,255.2133442014149,65133.85105846988,194.28697374131946,0.8053859659881548
nbeats,M30903,monthly,from_scratch,5.2766937973324985,5.345749335188265,389.10067125783934,151399.33237330118,293.77045355902777,1.217779020190163
nbeats,M31402,monthly,pretrain_finetune,14.931378434719294,16.5492010043613,1184.1417801001937,1402191.7553788556,1000.1050347222222,1.2458554954851588
nbeats,M31402,monthly,from_scratch,14.774149203985518,16.024790546033753,1133.8967024805047,1285721.731896162,991.9576280381945,1.2357060701359825
nbeats,M33459,monthly,pretrain_finetune,10.249452912651066,11.032232432050538,858.1930647820957,736495.3364400864,730.3415780902777,0.7736918124799809
nbeats,M33459,monthly,from_scratch,19.934548695435506,17.526637059840663,1552.8988384767174,2411494.802542338,1320.5431343055554,1.3989254366572133
nbeats,M34429,monthly,pretrain_finetune,11.948105309159367,13.470175761522729,355.1156890488717,126107.1526086549,266.5087375217014,0.3759868626479687
nbeats,M34429,monthly,from_scratch,20.012302731545198,22.95558526453686,520.8689359919143,271304.4484813489,477.03759114583346,0.6729980747646646
nbeats,M35304,monthly,pretrain_finetune,18.2978079140972,16.441246437923773,2896.6100988732987,8390350.064894782,2572.674262152778,1.8083006781848932
nbeats,M35304,monthly,from_scratch,17.87079931807436,16.064887716540714,3485.5294517755365,12148915.559194671,2679.1252170138887,1.8831237277643214
nbeats,M36523,monthly,pretrain_finetune,3.8003231693106403,3.721363867478431,71.6620992109582,5135.456463321216,67.15876600477431,0.6361224273712905
nbeats,M36523,monthly,from_scratch,9.433658310913549,8.969857548177384,170.72004147164142,29145.332560078965,161.74203830295139,1.5320075715199921
nbeats,M37129,monthly,pretrain_finetune,7.884441266960954,7.455627282319896,209.77865988812218,44007.086144456436,170.81390380859375,1.136877630232539
nbeats,M37129,monthly,from_scratch,15.737722358442088,17.383430896543555,437.48666091229256,191394.57847618725,395.5890706380208,2.6329025632292766
nbeats,M37512,monthly,pretrain_finetune,1.2616368455699245,1.2546173076258578,141.64679691487981,20063.815076245202,126.10118272569444,0.3297250518501949
nbeats,M37512,monthly,from_scratch,1.1441578408952853,1.1363840317576732,125.23489263729924,15683.778333875867,114.23285590277777,0.29869215753092626
nbeats,M37721,monthly,pretrain_finetune,1.7828136725296417,1.7907668634963976,21.661181165560382,469.2067694872278,19.35236138237845,0.6031446326620846
nbeats,M37721,monthly,from_scratch,1.832293027191869,1.8078435996691746,26.382190248049277,696.0199622842663,19.816933865017365,0.6176237132171483
nbeats,M39491,monthly,pretrain_finetune,2.220856770549267,2.194014521605241,37.673194023950494,1419.269547966219,32.87432047526038,0.3988612690062235
nbeats,M39491,monthly,from_scratch,2.6453687062602134,2.6021197575350175,47.54125425184239,2260.170855838322,38.96146647135413,0.4727160815628889
nbeats,M40299,monthly,pretrain_finetune,19.064450315906544,21.558384638952916,888.3992704251986,789253.263692025,809.7239366319443,0.8678272091531266
nbeats,M40299,monthly,from_scratch,27.986234007386194,32.920789073491314,1280.007410244809,1638418.9702816228,1244.2006618923613,1.3334806335697051
nbeats,M41193,monthly,pretrain_finetune,11.171916221926628,11.969823629027111,250.92603564332916,62963.87536367729,230.05213758680554,1.1846538646496632
